FID,OBJECTID,FACILITYID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,SECURELVL,CAPACITY,Shape_Leng,Shape_Area,Shape__Area,Shape__Length
5796,5396,10003422,GREENE COUNTY JAIL,77 E MARKET ST,XENIA,OH,45385,NOT AVAILABLE,(937) 562-4840,COUNTY,OPEN,-999,GREENE,39057,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.co.greene.oh.us/496/Corrections-Division,4/11/2018,IMAGERY,2018-04-11T00:00:00.000Z,http://www.co.greene.oh.us/496/Corrections-Division,NOT AVAILABLE,130,0.00244073177041,2.80980488829e-07,4524.578125,303.852192498665
5797,5397,10002877,COLORADO COUNTY JAIL,2215 WALNUT ST,COLUMBUS,TX,78934,NOT AVAILABLE,NOT AVAILABLE,COUNTY,OPEN,82,COLORADO,48089,USA,922140,CORRECTIONAL INSTITUTIONS,"https://www.tcjs.state.tx.us/index.php?linkID=325, https://texasjailproject.org/list_of_county_jails/",3/1/2018,IMAGERY,2018-04-26T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,99,0.00248500054114,3.28520785055e-07,4686.87890625,296.340656871068
5798,5398,10002789,COMANCHE COUNTY JAIL,300 INDUSTRIAL BLVD,COMANCHE,TX,76442,NOT AVAILABLE,NOT AVAILABLE,COUNTY,OPEN,32,COMANCHE,48093,USA,922140,CORRECTIONAL INSTITUTIONS,"https://www.tcjs.state.tx.us/index.php?linkID=325, http://www.comanchecountytexas.net/Sheriff/Sheriff.htm",3/1/2018,IMAGERY,2018-04-26T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,145,0.0031589799427,5.10304825635e-07,7449.58984375,381.28496871738
5799,5399,10005079,JEFFERSON COUNTY JAIL,200 COURTHOUSE WAY,RIGBY,ID,83442,NOT AVAILABLE,(208) 745-9210,COUNTY,OPEN,-999,JEFFERSON,16051,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.co.jefferson.id.us/sheriffs_office.php,3/1/2018,IMAGERY,2018-03-01T00:00:00.000Z,http://www.co.jefferson.id.us/sheriffs_office.php,NOT AVAILABLE,-999,0.00461650660132,6.11001985166e-07,10469.21875,577.613474036019
5800,5400,10003737,UNION SPRINGS POLICE DEPARTMENT,305 PRAIRIE STREET NORTH,UNION SPRINGS,AL,36089,NOT AVAILABLE,NOT AVAILABLE,LOCAL,NOT AVAILABLE,-999,BULLOCK,01011,USA,922140,CORRECTIONAL INSTITUTIONS,NOT AVAILABLE,NOT AVAILABLE,IMAGERY/OTHER,2018-05-23T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,-999,0.000798763241902,3.70305312482e-08,541.9765625,94.857287024512
5801,5401,10006027,OKFUSKEE COUNTY JAIL,209 N 3RD ST,OKEMAH,OK,74859,NOT AVAILABLE,NOT AVAILABLE,COUNTY,NOT AVAILABLE,-999,OKFUSKEE,40107,USA,922140,CORRECTIONAL INSTITUTIONS,NOT AVAILABLE,NOT AVAILABLE,IMAGERY,2018-04-16T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,-999,0.00116498600005,6.65657307142e-08,1012.3828125,142.979863036424
5802,5402,10006116,DUNDY COUNTY JAIL,701 CHIEF ST,BENKELMAN,NE,69021,NOT AVAILABLE,NOT AVAILABLE,COUNTY,OPEN,-999,DUNDY,31057,USA,922140,CORRECTIONAL INSTITUTIONS,https://ncc.nebraska.gov/jail-standards-inspection-reports,4/5/2018,IMAGERY,2018-04-05T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,3,0.00090048302852,4.53055290538e-08,733.43359375,110.598619646329
5803,5403,10005467,ALFALFA COUNTY JAIL,300 S GRAND AVE,CHEROKEE,OK,73728,NOT AVAILABLE,NOT AVAILABLE,COUNTY,OPEN,-999,ALFALFA,40003,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.oklahomasheriffs.org/app/web/sheriff/county,4/12/2018,IMAGERY,2018-04-12T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,-999,0.001155466,8.33240508525e-08,1288.7578125,143.979115873575
5804,5404,10004830,TREGO COUNTY JUVENILE CENTER,675 SOUTH 13TH STREET,WAKEENEY,KS,67672,NOT AVAILABLE,NOT AVAILABLE,COUNTY,CLOSED,0,TREGO,20195,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.thekansan.com/article/20100605/NEWS/306059951,6/5/2010,IMAGERY,2018-03-13T00:00:00.000Z,NOT AVAILABLE,JUVENILE,41,0.00413680188151,1.00669226541e-06,16055.2890625,510.6148602511
5805,5405,10004049,LAFAYETTE COUNTY JAIL,107 S 11TH ST,LEXINGTON,MO,64067,NOT AVAILABLE,(660) 259-3622,COUNTY,OPEN,125,LAFAYETTE,29107,USA,922140,CORRECTIONAL INSTITUTIONS,http://lcsheriff.com/,3/26/2018,IMAGERY,2018-03-26T00:00:00.000Z,http://lcsheriff.com/,NOT AVAILABLE,126,0.00201890271359,1.78795706512e-07,2858.48046875,239.915570114927
5806,5406,10005815,QUEENS OUTREACH HAVEN,43-53 ROBINSON STREET,FLUSHING,NY,11355,NOT AVAILABLE,NOT AVAILABLE,LOCAL,NOT AVAILABLE,-999,QUEENS,36081,USA,922140,CORRECTIONAL INSTITUTIONS,NOT AVAILABLE,NOT AVAILABLE,UNVERIFIED,2018-05-21T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,-999,0.000929592123922,4.59019364114e-08,750.8984375,116.213365608577
5807,5407,10006242,JAMES G BOWLES JUVENILE HALL,1831 RIDGE RD,BAKERSFIELD,CA,93305,NOT AVAILABLE,(661) 868-4300,COUNTY,OPEN,-999,KERN,06029,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.kernprobation.com/institutions/,5/16/2018,IMAGERY,2018-05-16T00:00:00.000Z,NOT AVAILABLE,JUVENILE,-999,0.00800163117975,3.32160809021e-06,50487.875,954.379555338151
5808,5408,10002780,TAYLOR COUNTY JAIL,910 S 27TH,ABILENE,TX,79602,NOT AVAILABLE,(325) 691-7423,COUNTY,OPEN,617,TAYLOR,48441,USA,922140,CORRECTIONAL INSTITUTIONS,"https://www.tcjs.state.tx.us/index.php?linkID=325, http://www.taylorcountytexas.org/296/Law-Enforcement",3/1/2018,IMAGERY,2018-05-01T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,874,0.00922192228149,4.95159302856e-06,72687.421875,1110.5476056619
5809,5409,10002937,STARR COUNTY JAIL,100 E 6TH ST,RIO GRANDE CITY,TX,78582,NOT AVAILABLE,(956) 487-4552,COUNTY,OPEN,249,STARR,48427,USA,922140,CORRECTIONAL INSTITUTIONS,"https://www.tcjs.state.tx.us/index.php?linkID=325, https://texasjailproject.org/list_of_county_jails/",3/1/2018,IMAGERY,2018-05-01T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,275,0.00357922138911,6.79103137303e-07,9393.94921875,416.399109681469
5810,5410,10003013,SOUTHERN NEVADA CORRECTIONAL CENTER,1 PRISON RD,JEAN,NV,89019,NOT AVAILABLE,NOT AVAILABLE,STATE,CLOSED,0,CLARK,32003,USA,922140,CORRECTIONAL INSTITUTIONS,http://doc.nv.gov/Facilities/Home/,12/19/2017,IMAGERY,2017-12-19T00:00:00.000Z,NOT AVAILABLE,MEDIUM,500,0.0124423910315,8.40252802875e-06,128338.32421875,1539.31228442065
5811,5411,10002999,DOUGLAS COUNTY MAIN JAIL,1038 BUCKEYE ROAD,MINDEN,NV,89423,NOT AVAILABLE,(775) 782-9945,COUNTY,OPEN,-999,DOUGLAS,32005,USA,922140,CORRECTIONAL INSTITUTIONS,http://douglasconvsheriff.com/Divisions.shtml,4/9/2018,IMAGERY,2018-04-09T00:00:00.000Z,http://douglasconvsheriff.com/Divisions.shtml,MAXIMUM,98,0.00408984854819,5.61252336788e-07,8943.9140625,504.123910174127
5812,5412,10004535,BACON COUNTY JAIL,307 SOUTH DIXON STREET,ALMA,GA,31510,NOT AVAILABLE,(912) 632-5166,COUNTY,OPEN,-999,BACON,13005,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.baconcountyso.com/index.html,2/22/2018,IMAGERY,2018-02-22T00:00:00.000Z,http://www.baconcountyso.com/index.html,NOT AVAILABLE,-999,0.00278932529702,4.36825713899e-07,6351.462890625,330.614224249332
5813,5413,10002992,WESTERN NEVADA REGIONAL YOUTH CENTER,3550 GRAHAM AVE,SILVER SPRINGS,NV,89429,NOT AVAILABLE,(775) 577-4200 EXT 10,COUNTY,OPEN,-999,LYON,32019,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.wnryc.org/index.html,4/9/2018,IMAGERY,2018-04-09T00:00:00.000Z,http://www.wnryc.org/index.html,JUVENILE,34,0.00230337950825,2.531941942e-07,4060.0546875,294.232682189689
5814,5414,10004090,CONCORDIA PARISH WORK RELEASE,5223 US HWY 84,VIDALIA,LA,71373,NOT AVAILABLE,(318) 336-2881,COUNTY,OPEN,97,CONCORDIA,22029,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.lcle.la.gov/programs/SAC.asp,4/1/2017,IMAGERY/OTHER,2018-03-15T00:00:00.000Z,http://www.concordiasheriff.org/,MINIMUM,224,0.00243807617377,3.67773548659e-07,5350.01953125,290.028304687545
5815,5415,10003708,PARRISH CITY JAIL,6484 STATE HIGHWAY 269 SOUTH,PARRISH,AL,35580,NOT AVAILABLE,NOT AVAILABLE,LOCAL,NOT AVAILABLE,-999,WALKER,01127,USA,922140,CORRECTIONAL INSTITUTIONS,NOT AVAILABLE,NOT AVAILABLE,IMAGERY/OTHER,2018-05-15T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,-999,0.000906863950096,4.83616877191e-08,720.68359375,113.491075263065
5816,5416,10003707,CARBON HILL CITY JAIL,170 2ND AVENUE NORTHWEST,CARBON HILL,AL,35549,NOT AVAILABLE,NOT AVAILABLE,LOCAL,NOT AVAILABLE,-999,WALKER,01127,USA,922140,CORRECTIONAL INSTITUTIONS,NOT AVAILABLE,NOT AVAILABLE,IMAGERY/OTHER,2018-05-15T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,-999,0.00109260161458,5.68105575412e-08,848.07421875,128.977449934021
5817,5417,10002723,GAINESVILLE STATE SCHOOL,1379 FM 678,GAINESVILLE,TX,76240,NOT AVAILABLE,(940) 665-0701,STATE,OPEN,335,COOKE,48097,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.tjjd.texas.gov/programs/prea.aspx,3/5/2015,IMAGERY,2018-01-12T00:00:00.000Z,http://www.tjjd.texas.gov/programs/facilities_list.aspx,JUVENILE,350,0.0221700255201,2.38701868255e-05,355241.6015625,2642.89133394488
5818,5418,10003697,DECATUR CITY JAIL,402 LEE STREET NORTHEAST,DECATUR,AL,35601,NOT AVAILABLE,NOT AVAILABLE,LOCAL,CLOSED,0,MORGAN,01103,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.decaturalabamausa.com/departments/police-department/contact/,5/15/2018,IMAGERY,2018-05-15T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,-999,0.00292672552263,2.24336758671e-07,3377.5625,355.077420831114
5819,5419,10006427,CALHOUN COUNTY DETENTION CENTER,NOT AVAILABLE,HAMPTON,AR,71744,NOT AVAILABLE,(870) 798-2323,COUNTY,OPEN,-999,CALHOUN,05013,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.arsheriffs.org/directory,1/26/2018,IMAGERY/OTHER,2018-01-26T00:00:00.000Z,http://calhouncounty.arkansas.gov/departments,NOT AVAILABLE,30,0.00175463165989,1.5762553502e-07,2343.21875,205.170728629169
5820,5420,10004252,WAYNE COUNTY ADULT DETENTION FACILITY,613 COURT ST,WAYNESBORO,MS,39367,NOT AVAILABLE,(601) 735-3801,COUNTY,OPEN,-999,WAYNE,28153,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.waynecoso.org/index.htm,3/29/2018,IMAGERY,2018-03-29T00:00:00.000Z,http://www.waynecoso.org/index.htm,NOT AVAILABLE,118,0.00329222764428,3.90861215745e-07,5691.45703125,394.022590307111
5821,5421,10002704,DALLAM COUNTY JAIL,201 EAST 5TH STREET,DALHART,TX,79022,NOT AVAILABLE,(806) 244-2541,COUNTY,OPEN,43,DALLAM,48111,USA,922140,CORRECTIONAL INSTITUTIONS,"https://www.tcjs.state.tx.us/index.php?linkID=325, https://texasjailproject.org/list_of_county_jails/",3/1/2018,IMAGERY,2018-04-26T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,51,0.00166773325574,1.6066011851e-07,2462.8203125,210.995701000427
5822,5422,10002751,DALLAS CITY DETENTION CENTER,1600 CHESTNUT ST,DALLAS,TX,75226,NOT AVAILABLE,NOT AVAILABLE,LOCAL,OPEN,-999,DALLAS,48113,USA,922140,CORRECTIONAL INSTITUTIONS,http://dallascityhall.com/departments/courtdetentionservices/Pages/Dallas-City-Marshal.aspx,5/22/2018,IMAGERY,2018-05-22T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,-999,0.00329679339782,5.37755840325e-07,7926.16796875,400.408263524235
5823,5423,10002919,DIMMIT COUNTY JAIL,669 INDUSTRIAL BLVD,CARRIZO SPRINGS,TX,78834,NOT AVAILABLE,NOT AVAILABLE,COUNTY,OPEN,80,DIMMIT,48127,USA,922140,CORRECTIONAL INSTITUTIONS,"https://www.tcjs.state.tx.us/index.php?linkID=325, http://www.dimmitcountytexas.us/sheriff/sheriff.htm",3/1/2018,IMAGERY,2018-04-26T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,95,0.00246198699571,3.16300153741e-07,4461.14453125,290.294836585836
5824,5424,10002898,GALVESTON COUNTY JAIL,601 54TH STREET,GALVESTON,TX,77551,NOT AVAILABLE,(409) 766-2315,COUNTY,OPEN,1125,GALVESTON,48167,USA,922140,CORRECTIONAL INSTITUTIONS,"http://p2c.co.galveston.tx.us/main.aspx, https://www.tcjs.state.tx.us/index.php?linkID=325",3/1/2018,IMAGERY,2018-04-26T00:00:00.000Z,http://www.co.galveston.tx.us/sheriff/index.asp#,NOT AVAILABLE,1187,0.0111717943675,4.76235852656e-06,67668.48046875,1327.2173631767
5825,5425,10002889,GONZALES COUNTY JAIL,1713 SARAH DEWITT DR,GONZALES,TX,78629,NOT AVAILABLE,NOT AVAILABLE,COUNTY,OPEN,73,GONZALES,48177,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.tcjs.state.tx.us/index.php?linkID=325,3/1/2018,IMAGERY,2018-04-27T00:00:00.000Z,https://www.gonzalescountysheriff.org/,NOT AVAILABLE,96,0.00239681672538,2.94215672648e-07,4189.984375,281.384297182614
5826,5426,10002739,GARZA COUNTY REGIONAL JUVENILE CENTER,800 N AVENUE F,POST,TX,78634,NOT AVAILABLE,(806) 495-0266,COUNTY,OPEN,56,GARZA,48169,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cornerstoneprograms.com/index.php/facilities-and-out-patient-services/texas/garza-county-regional-juvenile-center,9/10/2017,IMAGERY,2018-04-27T00:00:00.000Z,http://www.cornerstoneprograms.com/index.php/facilities-and-out-patient-services/texas/garza-county-regional-juvenile-center,JUVENILE,96,0.00339423900509,7.40830460149e-07,10971.2265625,414.207804685676
5827,5427,10003867,HOMEWARD BOUND PROGRAM - YOUTH SERVICES DEPARTMENT,456 FLAX POND ROAD,BREWSTER,MA,02631,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,CLOSED,0,BARNSTABLE,25001,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.capecodtimes.com/article/20070627/News/706270323,6/30/2009,IMAGERY,2018-05-14T00:00:00.000Z,NOT AVAILABLE,JUVENILE,-999,0.00728755279956,1.47126163787e-06,24442.6328125,908.726067638242
5828,5428,10004026,HARFORD COUNTY DETENTION CENTER,1030 ROCK SPRING RD,BEL AIR,MD,21014,NOT AVAILABLE,(410) 638-3140,COUNTY,OPEN,353,HARFORD,24025,USA,922140,CORRECTIONAL INSTITUTIONS,http://dlslibrary.state.md.us/publications/JCR/2016/2016_309.pdf,8/30/2016,IMAGERY,2018-03-19T00:00:00.000Z,https://harfordsheriff.org/,MAXIMUM,766,0.00555167053823,1.74057713323e-06,27975.18359375,704.961862786072
5829,5429,10003868,BRISTOL COUNTY ASH STREET JAIL AND REGIONAL LOCK-UP,226 ASH STREET,NEW BEDFORD,MA,02740,NOT AVAILABLE,(508) 996-6704,COUNTY,OPEN,180,BRISTOL,25005,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.mass.gov/eopss/docs/doc/research-reports/overcrowding/2017-1stqtr-prisoncapacity-report.pdf, http://www.bcso-ma.us/index.htm",3/27/2017,IMAGERY,2018-03-19T00:00:00.000Z,http://www.bcso-ma.us/index.htm,NOT AVAILABLE,206,0.00376473224296,7.99327370691e-07,13252.86328125,467.131580361397
5830,5430,10004030,KENT COUNTY DETENTION CENTER,104 VICKERS DR,CHESTERTOWN,MD,21620,NOT AVAILABLE,(410) 778-6025,COUNTY,OPEN,73,KENT,24029,USA,922140,CORRECTIONAL INSTITUTIONS,http://dlslibrary.state.md.us/publications/JCR/2016/2016_309.pdf,8/30/2016,IMAGERY,2018-03-19T00:00:00.000Z,https://www.kentcounty.com/kcdc,NOT AVAILABLE,83,0.00303562569532,3.95828853769e-07,6331.77734375,376.789660840095
5831,5431,10003881,UNION COUNTY JAIL / SHERIFF,378 BEASLEY ST.,BLAIRSVILLE,GA,30512,NOT AVAILABLE,(706) 439-6080,COUNTY,OPEN,67,UNION,13291,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.unioncountygasheriff.org/,2/26/2018,IMAGERY,2018-02-26T00:00:00.000Z,http://www.unioncountygasheriff.org/,NOT AVAILABLE,57,0.00233522503931,3.10489855946e-07,4689.80859375,278.426913234022
5832,5432,10002935,ZAPATA COUNTY JAIL,2311 STOP 23A,ZAPATA,TX,78076,NOT AVAILABLE,NOT AVAILABLE,COUNTY,OPEN,165,ZAPATA,48505,USA,922140,CORRECTIONAL INSTITUTIONS,"https://www.tcjs.state.tx.us/index.php?linkID=325, https://texasjailproject.org/list_of_county_jails/",3/1/2018,IMAGERY,2018-05-02T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,240,0.00180201075814,1.64560451762e-07,2286.701171875,213.195093468963
5833,5433,10002773,HOOD COUNTY JAIL,400 DEPUTY LARRY MILLER DR,GRANBURY,TX,76048,NOT AVAILABLE,(817) 579-3333,COUNTY,OPEN,180,HOOD,48221,USA,922140,CORRECTIONAL INSTITUTIONS,"https://www.co.hood.tx.us/67/Sheriff, https://www.tcjs.state.tx.us/index.php?linkID=325",3/1/2018,IMAGERY,2018-04-27T00:00:00.000Z,https://www.co.hood.tx.us/67/Sheriff,NOT AVAILABLE,192,0.0040690497203,7.78095195509e-07,11425.60546875,487.09937728569
5834,5434,10002929,JIM WELLS COUNTY JAIL,300 N CAMERON ST,ALICE,TX,78332,NOT AVAILABLE,NOT AVAILABLE,COUNTY,OPEN,54,JIM WELLS,48249,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.jimwellscounty-tx.gov/index.html, https://www.tcjs.state.tx.us/index.php?linkID=325",3/1/2018,IMAGERY,2018-04-30T00:00:00.000Z,http://www.jimwellscounty-tx.gov/index.html,NOT AVAILABLE,88,0.00278991529097,4.01512232692e-07,5622.36328125,333.156282000202
5835,5435,10002859,AL PRICE STATE JUVENILE CORRECTIONAL FACILITY,3890 FM 3514,BEAUMONT,TX,77705,NOT AVAILABLE,NOT AVAILABLE,STATE,CLOSED,0,JEFFERSON,48245,USA,922140,CORRECTIONAL INSTITUTIONS,"http://brokenchains.us/tdcj/TexasPrisons.html, http://www.tyc.state.tx.us/programs/alprice/index.html, http://www.beaumontenterprise.com/news/education/article/Al-Price-one-of-three-juvenile-facilities-to-close-1408479.php",6/3/2011,IMAGERY,2018-01-12T00:00:00.000Z,NOT AVAILABLE,JUVENILE,-999,0.0157069652542,1.33148977322e-05,190502.30859375,1882.5681949975
5836,5436,10002761,KAUFMAN COUNTY LAW ENFORCEMENT CENTER,1900 E US HWY 175,KAUFMAN,TX,75142,NOT AVAILABLE,(972) 932-4337,COUNTY,OPEN,397,KAUFMAN,48257,USA,922140,CORRECTIONAL INSTITUTIONS,"http://kaufmanso.com/index.html, https://www.tcjs.state.tx.us/index.php?linkID=325",3/1/2018,IMAGERY,2018-04-30T00:00:00.000Z,http://kaufmanso.com/index.html,NOT AVAILABLE,531,0.00615689647181,1.77760963124e-06,26135.8828125,732.632875762946
5837,5437,10002846,LIBERTY COUNTY JAIL,2400 BEAUMONT AVE,LIBERTY,TX,77575,NOT AVAILABLE,(936) 336-9395,COUNTY,OPEN,199,LIBERTY,48291,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.libertytxsheriff.com/,4/30/2018,IMAGERY,2018-04-30T00:00:00.000Z,http://www.libertytxsheriff.com/,NOT AVAILABLE,285,0.00634790305542,1.51999326738e-06,21762.58203125,748.809734677517
5838,5438,10002829,"LEWIS E. ""BUTCH"" AMONETTE JUVENILE DETENTION CENTER",1692 E INTERSTATE HWY 10 BUSINESS LOOP,FORT STOCKTON,TX,79735,NOT AVAILABLE,NOT AVAILABLE,COUNTY,NOT AVAILABLE,0,PECOS,48371,USA,922140,CORRECTIONAL INSTITUTIONS,NOT AVAILABLE,NOT AVAILABLE,IMAGERY,2018-05-02T00:00:00.000Z,NOT AVAILABLE,JUVENILE,48,0.00329444648451,5.60802376161e-07,8098.6640625,390.457400701084
5839,5439,10002818,TOM GREEN COUNTY JUVENILE DETENTION CENTER,1253 W 19TH ST,SAN ANGELO,TX,76903,NOT AVAILABLE,(325) 655-2323,COUNTY,OPEN,-999,TOM GREEN,48451,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.tjjd.texas.gov/publications/other/searchfacilityregistryresults.aspx?SelectedFacilityType=YKSBbGCMUWM=&SelectedSortBy=laExhobORj5ZHimppFKN0Q==&IncludeInactive=bZL7qeN3IjY=,5/1/2018,IMAGERY,2018-05-01T00:00:00.000Z,NOT AVAILABLE,JUVENILE,25,0.00246504028685,2.80920686056e-07,4081.59765625,294.188947430692
5840,5440,10002853,ORANGE COUNTY CORRECTIONAL FACILITY,205 S BORDER ST,ORANGE,TX,77630,NOT AVAILABLE,(409) 882-7951,COUNTY,OPEN,204,ORANGE,48361,USA,922140,CORRECTIONAL INSTITUTIONS,http://ocsheriffsoffice.com/,4/27/2018,IMAGERY,2018-05-01T00:00:00.000Z,http://ocsheriffsoffice.com/,MAXIMUM,350,0.00560658382912,1.07994578421e-06,15466.828125,658.584521677013
5841,5441,10002738,TITUS COUNTY JAIL / SHERIFF,304 S VAN BUREN,MOUNT PLEASANT,TX,75455,NOT AVAILABLE,NOT AVAILABLE,COUNTY,OPEN,130,TITUS,48449,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.tcsoinfo.com/home,5/1/2018,IMAGERY,2018-05-01T00:00:00.000Z,http://www.tcsoinfo.com/home,NOT AVAILABLE,182,0.00304155152051,4.09266036042e-07,6057.87890625,372.185403575746
5842,5442,10003524,WILLIAMSON COUNTY JAIL,408 CENTURY COURT,FRANKLIN,TN,37064,NOT AVAILABLE,(615) 790-5560,COUNTY,OPEN,361,WILLIAMSON,47187,USA,922140,CORRECTIONAL INSTITUTIONS,"https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html, http://www.williamsoncounty-tn.gov/20/Sheriff",3/31/2018,IMAGERY,2018-04-25T00:00:00.000Z,http://www.williamsoncounty-tn.gov/20/Sheriff,NOT AVAILABLE,454,0.00490331947931,8.2350692065e-07,12598.015625,601.776632974238
5843,5443,10002760,UPSHUR COUNTY JAIL,405 N TITUS ST,GILMER,TX,75644,NOT AVAILABLE,NOT AVAILABLE,COUNTY,OPEN,137,UPSHUR,48459,USA,922140,CORRECTIONAL INSTITUTIONS,"http://records.countyofupshur.com/, https://www.tcjs.state.tx.us/index.php?linkID=325",3/1/2018,IMAGERY,2018-05-02T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,226,0.00346670913598,5.6959755851e-07,8390.8984375,413.875953206027
5844,5444,10002819,TOM GREEN COUNTY JAIL,122 W HARRIS,SAN ANGELO,TX,76903,NOT AVAILABLE,(325) 659-6597,COUNTY,OPEN,456,TOM GREEN,48451,USA,922140,CORRECTIONAL INSTITUTIONS,"https://www.tomgreencountysheriff.org/, https://www.tcjs.state.tx.us/index.php?linkID=325",3/1/2018,IMAGERY,2018-05-01T00:00:00.000Z,https://www.tomgreencountysheriff.org/,NOT AVAILABLE,449,0.00440793078298,7.62839264197e-07,11082.56640625,534.207730390797
5845,5445,10002821,WEST TEXAS STATE SCHOOL,P.O.BOX 415,PYOTE,TX,79777,NOT AVAILABLE,NOT AVAILABLE,STATE,CLOSED,0,WARD,48475,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.tyc.state.tx.us/programs/westtexas/index.html, http://www.newswest9.com/Global/story.asp?S=12585065",10/23/2015,IMAGERY,2018-01-12T00:00:00.000Z,NOT AVAILABLE,JUVENILE,-999,0.0224136514375,1.90853805947e-05,277455.91796875,2713.13582309115
5846,5446,10002763,VAN ZANDT COUNTY MULTI-YOUTH CENTER,323 E GARLAND ST,GRAND SALINE,TX,75140,NOT AVAILABLE,(903) 962-6292,COUNTY,OPEN,-999,VAN ZANDT,48467,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.tjjd.texas.gov/publications/other/searchfacilityregistryresults.aspx?SelectedFacilityType=YKSBbGCMUWM=&SelectedSortBy=laExhobORj5ZHimppFKN0Q==&IncludeInactive=bZL7qeN3IjY=,5/2/2018,IMAGERY,2018-05-02T00:00:00.000Z,NOT AVAILABLE,JUVENILE,16,0.00173429163807,1.43501061593e-07,2112.59375,212.194157704149
5847,5447,10002993,MURPHY BERNARDINI REGIONAL JUVENILE JUSTICE CENTER,1545 E 5TH ST,CARSON CITY,NV,89701,NOT AVAILABLE,(775) 887-2034,LOCAL,OPEN,-999,CARSON CITY,32510,USA,922140,CORRECTIONAL INSTITUTIONS,http://carson.org/government/departments-g-z/juvenile-services,5/18/2018,IMAGERY,2018-05-18T00:00:00.000Z,NOT AVAILABLE,JUVENILE,18,0.00426911810668,7.78824775643e-07,12447.0078125,557.16846326624
5848,5448,10003210,WOODFIELD SECURE COTTAGE,20 HAMMOND HOUSE RD,VALHALLA,NY,10595,NOT AVAILABLE,NOT AVAILABLE,STATE,OPEN,-999,WESTCHESTER,36119,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.leakeandwatts.org/history-of-leake-watts,11/13/2015,IMAGERY,2017-12-21T00:00:00.000Z,http://www.leakeandwatts.org/juvenile-justice-services,JUVENILE,24,0.00587741891761,1.17481631899e-06,19314.38671875,746.09507916038
5849,5449,10003003,MESQUITE DETENTION CENTER,500 HILLSIDE DR,MESQUITE,NV,89027,NOT AVAILABLE,(702) 346-6925,LOCAL,OPEN,-999,CLARK,32003,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.shouselaw.com/nevada/mesquite-detention-center.html,5/18/2018,IMAGERY,2018-05-18T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,20,0.00279520440362,4.21558242746e-07,6524.9921875,343.05255247159
